"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.5,5358
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.55,5371
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.6,5386
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.65,5399
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.7,5412
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.75,5426
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.8,5444
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.85,5464
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.9,5493
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.95,5533
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.975,5565
2021-05-03,"3 wk ahead cum death",2021-05-22,"PL72","Dolnoslaskie Province","quantile",0.99,5608
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.01,5507
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.025,5549
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.05,5591
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.1,5643
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.15,5674
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.2,5697
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.25,5717
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.3,5736
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.35,5753
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.4,5771
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.45,5787
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.5,5802
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.55,5818
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.6,5835
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.65,5852
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.7,5870
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.75,5890
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.8,5913
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.85,5938
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.9,5970
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.95,6015
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.975,6055
2021-05-03,"4 wk ahead cum death",2021-05-29,"PL72","Dolnoslaskie Province","quantile",0.99,6110
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","point",NA,178
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","point",NA,184
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","point",NA,190
2021-05-03,"4 wk ahead inc death",2021-05-29,"PL73","Kujawsko-Pomorskie Province","point",NA,197
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,89
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,103
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,115
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,129
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,139
